variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature
LS,none,63969757010661,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2022,15.673,1525.0,15.673,9.019,false,true,structure_densephase,1525.0,216.0
LS,none,1809257759290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2064,35.238,422.0,35.238,27.387,false,false,structure_densephase,222.0,407.0
LS,none,1901294830290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2045,64.103,2547.0,64.103,17.566,false,true,structure_densephase,1420.0,401.0
LS,none,148485994010661,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2037,217.143,2479.0,217.143,78.465,false,false,structure_densephase,1292.0,1757.0
LS,none,1809299393290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2074,27.187,879.0,27.187,9.772,false,false,structure_densephase,236.0,307.0
LS,none,1901268468290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2045,23.045,2016.0,23.045,13.134,false,true,structure_densephase,277.0,369.0
LS,none,569144291126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2038,88.623,4542.0,88.623,31.522,false,true,structure_densephase,654.0,796.0
LS,none,569144292126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,CCF,2028,138.793,3176.0,138.793,123.164,false,true,structure_densephase,1796.0,2117.0
LS,none,1901282008290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2045,15.266,258.0,15.266,1.266,false,true,structure_densephase,258.0,46.0
LS,none,224626159010661,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2019,87.427,3952.0,87.427,74.268,false,false,structure_densephase,2545.0,1122.0
LS,none,289812310489998,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2024,86.39,1809.0,86.39,43.014,false,true,structure_densephase,1809.0,540.0
LS,none,1696012001290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2053,31.6,1018.0,31.6,9.972,false,true,structure_densephase,632.0,343.0
LS,none,1809283813290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2043,25.747,2192.0,25.747,12.479,false,true,structure_densephase,388.0,223.0
LS,none,1809273319290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2044,15.576,1866.0,15.576,6.171,false,true,structure_densephase,207.0,306.0
LS,none,1809285972290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2054,19.021,509.0,19.021,1.802,false,true,structure_densephase,509.0,27.0
LS,none,1642752639290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2052,17.703,646.0,17.703,9.491,false,false,structure_densephase,646.0,87.0
LS,none,1642761583290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2042,33.014,850.0,33.014,4.322,false,true,structure_densephase,517.0,122.0
LS,none,164821803020004,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2042,37.085,2010.0,37.085,11.656,false,false,structure_densephase,2010.0,243.0
LS,none,1686715869290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2073,15.975,1399.0,15.975,9.806,false,false,structure_densephase,181.0,339.0
LS,none,1686724800290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2052,26.589,764.0,26.589,13.942,false,false,structure_densephase,764.0,434.0
LS,none,1686747758290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2043,21.653,575.0,21.653,5.672,false,true,structure_densephase,435.0,135.0
LS,none,1832003216290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2044,62.272,1025.0,62.272,1.416,false,true,structure_densephase,1025.0,72.0
LS,none,1832007612290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2054,24.388,1919.0,24.388,4.292,false,true,structure_densephase,438.0,172.0
LS,none,1899602187290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2045,45.63,1936.0,45.63,15.055,false,false,structure_densephase,684.0,374.0
LS,none,1899604947290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2045,112.633,2912.0,112.633,27.363,false,true,structure_densephase,740.0,433.0
LS,none,194635178010661,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2028,19.739,1103.0,19.739,4.048,false,true,structure_densephase,1103.0,98.0
LS,none,234462560020004,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2043,15.482,1321.0,15.482,3.844,false,false,structure_densephase,1321.0,34.0
LS,none,364636935489998,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2035,30.742,1487.0,30.742,7.741,false,true,structure_densephase,1487.0,90.0
LS,none,54866126010661,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2051,28.271,1507.0,28.271,7.288,false,false,structure_densephase,121.0,74.0
LS,none,1686720480290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2053,21.465,404.0,21.465,13.751,false,false,structure_densephase,337.0,320.0
LS,none,1686744355290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2043,57.095,4945.0,57.095,12.364,false,true,structure_densephase,4945.0,379.0
LS,none,1831987934290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2054,50.413,3960.0,50.413,11.035,false,true,structure_densephase,168.0,474.0
LS,none,1831988519290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2074,28.498,743.0,28.498,7.273,false,false,structure_densephase,723.0,139.0
LS,none,1899631279290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2074,28.55,1757.0,28.55,17.834,false,false,structure_densephase,459.0,449.0
LS,none,1899634068290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2064,33.096,887.0,33.096,16.282,false,false,structure_densephase,887.0,243.0
LS,none,1686744560290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2063,24.136,753.0,24.136,17.68,false,false,structure_densephase,384.0,555.0
LS,none,234455024020004,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,TPA,2063,15.693,316.0,15.693,2.645,false,false,structure_densephase,50.0,44.0
